Id,IsDeleted,AccountId,RecordTypeId,IsPrivate,Name,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,Opportunity_Source__c
0068d000009MWFDAA4,false,0018d00000Ggx3VAAR,0128d000001J21VAAS,false,Opportunity for Carpenter1221,Proposal/Price Quote,2887700,75,2165775,3063,2029-09-05,New Business,,Advertisement,false,false,BestCase,Best Case,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-02,0,,3,2022,2022 3,,,,true,false,0088d00000Ou4MkAAJ,,,,,,,BDR
0068d000009MWIzAAO,false,0018d00000Ggx7iAAB,0128d000001J21VAAS,false,Opportunity for Morton591,Proposal/Price Quote,1741100,75,1305825,1714,2029-09-15,New Business / Add-on,,Word of mouth,false,false,BestCase,Best Case,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-08,0,,3,2022,2022 3,,,,true,false,0088d00000Ou4ONAAZ,,,,,,,AE
0068d000009MWJEAA4,false,0018d00000GgwurAAB,0128d000001J21VAAS,false,Opportunity for Lloyd988,Proposal/Price Quote,2243150,75,1682362.5,2128,2029-09-02,Existing Business,,Public Relations,false,false,BestCase,Best Case,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-29,0,,3,2022,2022 3,,,,true,false,0088d00000Ou4OUAAZ,,,,,,,AE
0068d000009MWAKAA4,false,0018d00000GgwydAAB,0128d000001J21VAAS,false,Opportunity for Grant1452,Prospecting,735870,10,73587,675,2029-11-16,Existing Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-01,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KhAAJ,,,,,,,AE
0068d000009MW7zAAG,false,0018d00000Ggx0CAAR,0128d000001J21VAAS,false,Opportunity for Todd162,Prospecting,465500,10,46550,931,2029-10-29,New Business / Add-on,,Advertisement,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-24,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4JiAAJ,,,,,,,Marketing
0068d000009MWAgAAO,false,0018d00000Ggx7HAAR,0128d000001J21VAAS,false,Opportunity for Morgan713,Prospecting,2717500,10,271750,2174,2029-12-28,Existing Business,,Advertisement,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-20,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KtAAJ,,,,,,,AE
0068d000009MW8OAAW,false,0018d00000GgwypAAB,0128d000001J21VAAS,false,Opportunity for Nunez399,Prospecting,844100,10,84410,2013,2029-10-25,New Business / Add-on,,Advertisement,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-20,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4JrAAJ,,,,,,,Marketing
0068d000009MWApAAO,false,0018d00000Ggww9AAB,0128d000001J21VAAS,false,Opportunity for Simpson729,Prospecting,1666850,10,166685,1996,2029-10-22,New Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-07,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KyAAJ,,,,,,,AE
0068d000009MWEmAAO,false,0018d00000GgwzFAAR,0128d000001J21VAAS,false,Opportunity for Santiago1975,Prospecting,122200,10,12220,611,2029-11-10,New Business,,Seminar - Internal,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-03,0,,4,2022,2022 4,,,,true,false,,,,,,,,AE
0068d000009MWHZAA4,false,0018d00000Ggx0sAAB,0128d000001J21VAAS,false,Opportunity for Barton1670,Prospecting,364760,10,36476,2098,2029-12-14,New Business / Add-on,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-28,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4NkAAJ,,,,,,,Marketing
0068d000009MWHiAAO,false,0018d00000Ggx2cAAB,0128d000001J21VAAS,false,Opportunity for Franklin560,Prospecting,1420100,10,142010,2765,2029-10-23,New Business / Add-on,,Seminar - Internal,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-01,0,,4,2022,2022 4,,,,true,false,,,,,,,,Marketing
0068d000009MWBHAA4,false,0018d00000GgwtdAAB,0128d000001J21VAAS,false,Opportunity for Klein1486,Prospecting,431073,10,43107.3,,2029-10-29,New Business,,Employee Referral,false,false,Pipeline,Pipeline,,false,,0058d000004QHahAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-22,0,,4,2022,2022 4,,,,true,false,,,,,,,,AE
0068d000009MWINAA4,false,0018d00000Ggx88AAB,0128d000001J21VAAS,false,Opportunity for Butler582,Prospecting,224800,10,22480,562,2029-12-26,New Business,,Partner,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-16,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWIvAAO,false,0018d00000GgwtfAAB,0128d000001J21VAAS,false,Opportunity for Duncan1725,Prospecting,847450,10,84745,997,2029-10-11,Existing Business,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-02,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWGUAA4,false,0018d00000Ggx3VAAR,0128d000001J21VAAS,false,Opportunity for Duncan885,Qualification,413101,10,41310.1,,2029-10-19,New Business,,Advertisement,false,false,Pipeline,Pipeline,,false,,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-08,0,,4,2022,2022 4,,,,true,false,,,,,,,,Alliances
0068d000009MW7QAAW,false,0018d00000GgwtkAAB,0128d000001J21VAAS,false,Opportunity for Collier276,Qualification,582035,10,58203.5,2684,2029-11-19,New Business / Add-on,,Partner,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-21,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4JSAAZ,,,,,,,AE
0068d000009MW9tAAG,false,0018d00000Ggwx8AAB,0128d000001J21VAAS,false,Opportunity for Shaw336,Qualification,389120,10,38912,2364,2029-11-13,New Business / Add-on,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-15,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KYAAZ,,,,,,,AE
0068d000009MW9zAAG,false,0018d00000Ggx0lAAB,0128d000001J21VAAS,false,Opportunity for Christensen684,Qualification,624510,10,62451,2002,2029-11-17,Existing Business,,Partner,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-31,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KcAAJ,,,,,,,Marketing
0068d000009MWKAAA4,false,0018d00000Ggx0IAAR,0128d000001J21VAAS,false,Opportunity for Simpson1385,Qualification,392207,10,39220.7,,2029-10-24,New Business,,Word of mouth,false,false,Pipeline,Pipeline,,false,,0058d000004QHabAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-08,0,,4,2022,2022 4,,,,true,false,,,,,,,,Marketing
0068d000009MWJtAAO,false,0018d00000Ggx45AAB,0128d000001J21VAAS,false,Opportunity for Chavez1002,Qualification,355680,10,35568,1268,2029-10-20,New Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-03,0,,4,2022,2022 4,,,,true,false,,,,,,,,Marketing
0068d000009MWKRAA4,false,0018d00000Ggx85AAB,0128d000001J21VAAS,false,Opportunity for Zimmerman1763,Qualification,4747520,10,474752,4569,2029-10-19,New Business,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-21,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4P1AAJ,,,,,,,AE
0068d000009MWL1AAO,false,0018d00000Ggx5qAAB,0128d000001J21VAAS,false,Opportunity for Dixon1405,Qualification,644000,10,64400,1288,2029-11-07,New Business,,Advertisement,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-07,0,,4,2022,2022 4,,,,true,false,,,,,,,,Marketing
0068d000009MWL2AAO,false,0018d00000Ggx8WAAR,0128d000001J21VAAS,false,Opportunity for Cobb1406,Qualification,802000,10,80200,1604,2029-11-04,New Business,,Web,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-14,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWLFAA4,false,0018d00000Ggwz0AAB,0128d000001J21VAAS,false,Opportunity for Guzman1793,Qualification,136800,10,13680,608,2029-12-10,New Business / Add-on,,Web,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHabAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-29,0,,4,2022,2022 4,,,,true,false,,,,,,,,AE
0068d000009MWLGAA4,false,0018d00000Ggww2AAB,0128d000001J21VAAS,false,Opportunity for Watson1794,Qualification,991350,10,99135,3389,2029-11-26,New Business / Add-on,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-26,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4PJAAZ,,,,,,,AE
0068d000009MW8UAAW,false,0018d00000GgwyQAAR,0128d000001J21VAAS,false,Opportunity for Barber186,Qualification,2340210,10,234021,6733,2029-11-27,New Business,,Advertisement,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-26,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4JwAAJ,,,,,,,BDR
0068d000009MWD3AAO,false,0018d00000Ggx8CAAR,0128d000001J21VAAS,false,Opportunity for Reyes426,Qualification,830400,10,83040,519,2029-10-29,New Business,,Seminar - Internal,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-16,0,,4,2022,2022 4,,,,true,false,,,,,,,,AE
0068d000009MWFJAA4,false,0018d00000GgwxMAAR,0128d000001J21VAAS,false,Opportunity for Brown1230,Qualification,2454990,10,245499,3035,2029-12-16,New Business / Add-on,,Word of mouth,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-09,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4MoAAJ,,,,,,,Marketing
0068d000009MWIVAA4,false,0018d00000Ggx4nAAB,0128d000001J21VAAS,false,Opportunity for Dennis956,Qualification,2285700,10,228570,2659,2029-11-07,New Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-01,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4O8AAJ,,,,,,,AE
0068d000009MWBZAA4,false,0018d00000Ggx1tAAB,0128d000001J21VAAS,false,Opportunity for Curry734,Qualification,40380,10,4038,870,2029-10-14,New Business / Add-on,,Partner,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-10-02,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4LMAAZ,,,,,,,BDR
0068d000009MWFqAAO,false,0018d00000GgwxCAAR,0128d000001J21VAAS,false,Opportunity for Gordon852,Qualification,762410,10,76241,2174,2029-12-02,New Business / Add-on,,Trade Show,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-23,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4N3AAJ,,,,,,,AE
0068d000009MWGIAA4,false,0018d00000Ggwv8AAB,0128d000001J21VAAS,false,Opportunity for Collier517,Qualification,211050,10,21105,1568,2029-10-27,New Business / Add-on,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-30,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4NAAAZ,,,,,,,BDR
0068d000009MWJJAA4,false,0018d00000GgwyLAAR,0128d000001J21VAAS,false,Opportunity for Harrison1359,Qualification,475597,10,47559.7,,2029-10-12,New Business,,Partner,false,false,Pipeline,Pipeline,,false,,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-21,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MW6zAAG,false,0018d00000Ggx6zAAB,0128d000001J21VAAS,false,Opportunity for Conner5,Qualification,32400,10,3240,810,2029-11-10,Existing Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-28,0,,4,2022,2022 4,,,,true,false,,,,,,,,Alliances
0068d000009MWAGAA4,false,0018d00000Ggx3hAAB,0128d000001J21VAAS,false,Opportunity for Alvarez1088,Needs Analysis,2592000,20,518400,1620,2029-11-03,New Business,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-20,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWLEAA4,false,0018d00000Ggx6lAAB,0128d000001J21VAAS,false,Opportunity for Andrews1792,Needs Analysis,1488450,20,297690,2823,2029-12-07,New Business / Add-on,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-08,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4PIAAZ,,,,,,,Alliances
0068d000009MW8TAAW,false,0018d00000Ggx5rAAB,0128d000001J21VAAS,false,Opportunity for Blair183,Needs Analysis,2598300,20,519660,3351,2029-12-11,New Business,,Word of mouth,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-29,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4JvAAJ,,,,,,,BDR
0068d000009MW8dAAG,false,0018d00000Ggx9DAAR,0128d000001J21VAAS,false,Opportunity for Phelps205,Needs Analysis,53325,20,10665,237,2030-01-02,Existing Business,,Word of mouth,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-20,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MW9NAAW,false,0018d00000GgwvDAAR,0128d000001J21VAAS,false,Opportunity for Burns308,Needs Analysis,1188240,20,237648,2094,2029-11-13,Existing Business,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-26,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KIAAZ,,,,,,,AE
0068d000009MWB3AAO,false,0018d00000Ggx2gAAB,0128d000001J21VAAS,false,Opportunity for Gardner1110,Needs Analysis,645700,20,129140,1676,2029-11-12,New Business,,Trade Show,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-07,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4L6AAJ,,,,,,,AE
0068d000009MWBPAA4,false,0018d00000Ggx67AAB,0128d000001J21VAAS,false,Opportunity for Mathis1864,Needs Analysis,2628850,20,525770,5045,2029-10-23,New Business,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-06,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4LGAAZ,,,,,,,AE
0068d000009MWIRAA4,false,0018d00000GgwtoAAB,0128d000001J21VAAS,false,Opportunity for Stokes949,Needs Analysis,3915950,20,783190,3552,2029-11-27,Existing Business,,Seminar - Internal,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-16,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4O5AAJ,,,,,,,BDR
0068d000009MWIaAAO,false,0018d00000Ggx7AAAR,0128d000001J21VAAS,false,Opportunity for Jimenez961,Needs Analysis,449700,20,89940,997,2029-11-16,New Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-06,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4OCAAZ,,,,,,,Alliances
0068d000009MWFWAA4,false,0018d00000Ggwv9AAB,0128d000001J21VAAS,false,Opportunity for Barker1602,Needs Analysis,951000,20,190200,1585,2029-11-25,Existing Business,,Advertisement,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-11,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWIqAAO,false,0018d00000Ggx00AAB,0128d000001J21VAAS,false,Opportunity for Johnson1707,Needs Analysis,3612800,20,722560,3568,2029-11-08,New Business / Add-on,,Trade Show,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-03,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4OJAAZ,,,,,,,Marketing
0068d000009MWE6AAO,false,0018d00000Ggx7bAAB,0128d000001J21VAAS,false,Opportunity for Stokes814,Needs Analysis,1750,20,350,35,2029-11-09,New Business / Add-on,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-21,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWGFAA4,false,0018d00000GgwuiAAB,0128d000001J21VAAS,false,Opportunity for Elliott511,Needs Analysis,679555,20,135911,2824,2029-12-30,New Business,,Public Relations,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-25,0,,4,2022,2022 4,,,,true,false,,,,,,,,Alliances
0068d000009MWJNAA4,false,0018d00000GgwyWAAR,0128d000001J21VAAS,false,Opportunity for Ferguson1365,Needs Analysis,3541100,20,708220,2426,2029-10-12,Existing Business,,Employee Referral,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-13,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4OXAAZ,,,,,,,BDR
0068d000009MWACAA4,false,0018d00000GgwuhAAB,0128d000001J21VAAS,false,Opportunity for Weber1078,Value Proposition,36960,50,18480,924,2029-10-18,New Business / Add-on,,Web,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHabAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-31,0,,4,2022,2022 4,,,,true,false,,,,,,,,BDR
0068d000009MWKSAA4,false,0018d00000Ggx0BAAR,0128d000001J21VAAS,false,Opportunity for Barton1764,Value Proposition,3209120,50,1604560,4252,2029-12-27,New Business,,Partner,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-22,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4P2AAJ,,,,,,,BDR
0068d000009MWAjAAO,false,0018d00000Ggx3uAAB,0128d000001J21VAAS,false,Opportunity for Freeman717,Value Proposition,1023320,50,511660,2642,2029-10-10,Existing Business,,Word of mouth,false,false,Pipeline,Pipeline,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-02,0,,4,2022,2022 4,,,,true,false,0088d00000Ou4KvAAJ,,,,,,,Marketing
